"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-12-05 ~ 2025-12-04"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 경상남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"21640","경상남도 거제시 아주동","1***","임야","제2종일반주거지역","-","202503","24","100.00","16,309","","-","직거래","-"
"21641","경상남도 창원시 마산합포구 구산면 난포리","산2*","임야","계획관리지역","-","202503","24","4562.00","4,082","","-","직거래","-"
"21642","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","252.00","34,932","","-","직거래","-"
"21643","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","106.00","14,694","","-","직거래","-"
"21644","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","218.00","23,880","","-","직거래","-"
"21645","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","1.00","163","","-","직거래","-"
"21646","경상남도 거제시 아주동","1***","답","자연녹지지역","-","202503","24","167.00","4,504","","-","직거래","-"
"21647","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","565.00","92,147","","-","직거래","-"
"21648","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","10.00","1,386","","-","직거래","-"
"21649","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","122.00","16,912","","-","직거래","-"
"21650","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","133.00","18,436","","-","직거래","-"
"21651","경상남도 양산시 동면 금산리","산9*","임야","개발제한구역","-","202503","24","9917.33","7,900","지분","-","직거래","-"
"21652","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","22.00","3,050","","-","직거래","-"
"21653","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","717.00","116,937","","-","직거래","-"
"21654","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","222.00","21,719","","-","직거래","-"
"21655","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","50.00","6,931","","-","직거래","-"
"21656","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","10.00","1,631","","-","직거래","-"
"21657","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","1.00","139","","-","직거래","-"
"21658","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","131.00","18,159","","-","직거래","-"
"21659","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","559.00","54,689","","-","직거래","-"
"21660","경상남도 김해시 대청동","3**","대","제1종일반주거지역","25m미만","202503","24","259.90","22,000","","-","중개거래","경남 김해시"
"21661","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","611.00","99,649","","-","직거래","-"
"21662","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","58.00","8,040","","-","직거래","-"
"21663","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","834.00","136,019","","-","직거래","-"
"21664","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","120.00","11,740","","-","직거래","-"
"21665","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","214.00","29,665","","-","직거래","-"
"21666","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","24.00","3,914","","-","직거래","-"
"21667","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","237.00","38,653","","-","직거래","-"
"21668","경상남도 사천시 서포면 내구리","7*","도로","생산관리지역","8m미만","202503","24","53.00","60","","-","직거래","-"
"21669","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","534.00","87,091","","-","직거래","-"
"21670","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","21.00","3,065","","-","직거래","-"
"21671","경상남도 거제시 아주동","1***","답","제2종일반주거지역","8m미만","202503","24","986.00","167,539","","-","직거래","-"
"21672","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","378.00","52,398","","-","직거래","-"
"21673","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","249.00","40,610","","-","직거래","-"
"21674","경상남도 김해시 진영읍 본산리","산2*","임야","계획관리지역","-","202503","24","984.00","8,000","","-","직거래","-"
"21675","경상남도 거제시 아주동","1***","답","제2종일반주거지역","8m미만","202503","24","887.00","150,717","","-","직거래","-"
"21676","경상남도 함안군 칠서면 용성리","4**","임야","자연녹지지역","-","202503","24","2315.00","7,000","","-","중개거래","경남 함안군"
"21677","경상남도 김해시 진례면 송현리","4**","답","계획관리지역","-","202503","24","34.00","700","","-","직거래","-"
"21678","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","250.00","36,361","","-","직거래","-"
"21679","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","9.00","504","","-","직거래","-"
"21680","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","143.00","19,823","","-","직거래","-"
"21681","경상남도 거제시 아주동","1***","답","제2종일반주거지역","8m미만","202503","24","477.00","81,051","","-","직거래","-"
"21682","경상남도 거제시 아주동","1***","답","제2종일반주거지역","8m미만","202503","24","1451.00","246,550","","-","직거래","-"
"21683","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","619.00","100,954","","-","직거래","-"
"21684","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","91.00","14,841","","-","직거래","-"
"21685","경상남도 거제시 아주동","1***","답","제2종일반주거지역","8m미만","202503","24","886.00","149,760","","-","직거래","-"
"21686","경상남도 거제시 아주동","1***","답","제2종일반주거지역","8m미만","202503","24","849.00","144,260","","-","직거래","-"
"21687","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","805.00","131,289","","-","직거래","-"
"21688","경상남도 거제시 아주동","1***","답","제2종일반주거지역","8m미만","202503","24","3192.00","517,401","","-","직거래","-"
"21689","경상남도 진주시 정촌면 소곡리","산1**","임야","보전녹지지역","-","202503","24","595.00","500","","-","직거래","-"
"21690","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","1702.00","260,771","","-","직거래","-"
"21691","경상남도 통영시 용남면 장문리","9*","도로","생산녹지지역","8m미만","202503","24","409.00","7,084","","-","직거래","-"
"21692","경상남도 통영시 용남면 장문리","1***","도로","생산녹지지역","12m미만","202503","24","946.80","16,393","지분","-","직거래","-"
"21693","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","123.00","17,050","","-","직거래","-"
"21694","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","105.00","14,555","","-","직거래","-"
"21695","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","979.00","159,667","","-","직거래","-"
"21696","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","255.00","41,588","","-","직거래","-"
"21697","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","374.00","60,996","","-","직거래","-"
"21698","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","56.00","9,133","","-","직거래","-"
"21699","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","165.00","26,910","","-","직거래","-"
"21700","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","331.00","53,983","","-","직거래","-"
"21701","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","4.00","554","","-","직거래","-"
"21702","경상남도 통영시 용남면 장문리","2**","대","생산녹지지역","-","202503","24","401.00","28,476","","-","직거래","-"
"21703","경상남도 거제시 아주동","1***","답","제2종일반주거지역","-","202503","24","1.00","163","","-","직거래","-"
"21704","경상남도 창원시 마산회원구 내서읍 중리","7**","도로","유통상업지역","25m이상","202503","24","160.00","3,456","","-","직거래","-"
"21705","경상남도 합천군 율곡면 제내리","*","답","농림지역","8m미만","202503","24","2085.00","6,310","","-","직거래","-"
"21706","경상남도 산청군 단성면 성내리","6**","구거","제1종일반주거지역","8m미만","202503","24","13.00","306","","20250326","직거래","-"
"21707","경상남도 합천군 대병면 성리","8**","답","농림지역","8m미만","202503","24","3020.00","11,400","","-","직거래","-"
"21708","경상남도 거창군 웅양면 동호리","1***","답","농림지역","8m미만","202503","24","1629.00","3,900","","20250401","직거래","-"
"21709","경상남도 남해군 상주면 양아리","8**","대","계획관리지역","8m미만","202503","24","205.00","3,000","","-","직거래","-"
"21710","경상남도 합천군 초계면 대동리","4**","전","계획관리지역","-","202503","24","1678.00","4,312","","-","직거래","-"
"21711","경상남도 거창군 남하면 지산리","6**","답","농림지역","-","202503","24","1249.00","2,000","","-","직거래","-"
"21712","경상남도 거창군 남하면 지산리","1***","답","농림지역","8m미만","202503","24","1230.00","800","","-","직거래","-"
"21713","경상남도 거창군 거창읍 가지리","5**","대","제1종일반주거지역","8m미만","202503","24","122.00","1,300","","-","직거래","-"
"21714","경상남도 창원시 마산회원구 내서읍 중리","7**","도로","자연녹지지역","25m이상","202503","24","95.00","2,052","","-","직거래","-"
"21715","경상남도 창원시 마산회원구 내서읍 중리","7**","대","유통상업지역","8m미만","202503","24","1491.00","108,247","","-","직거래","-"
"21716","경상남도 산청군 신등면 사정리","7**","답","농림지역","12m미만","202503","24","1039.00","3,439","","-","직거래","-"
"21717","경상남도 산청군 신등면 사정리","7**","답","농림지역","12m미만","202503","24","955.00","3,161","","-","직거래","-"
"21718","경상남도 남해군 미조면 송정리","산5*","임야","농림지역","-","202503","24","30496.00","5,108","","-","직거래","-"
